company_name,finance_status,recruit,city,location,registered_capital,longitude,latitude
深圳市冲锋兔科技有限公司,未融资,15-50人,深圳,深圳宝安区深圳宝安区西乡街道宝源路1065号F518时尚创意园F4栋207,100万人民币,113.862677,22.56687
深圳市第一曝光科技有限公司,未融资,15-50人,深圳,深圳南山区科发路富丽臻大厦3楼,100万人民币,113.949095,22.542919
深圳市云通互联科技有限公司,未融资,15-50人,深圳,深圳宝安区圳市龙华新区民治街道鑫茂写字楼,500万人民币,114.040612,22.609124
深圳市志奋领科技有限公司,未融资,15-50人,深圳,深圳宝安区23区创业二路268号东联大厦B栋6F,500万人民币,113.91211,22.57548
深圳市易联视通技术有限公司,未融资,15-50人,深圳,深圳南山区西丽桃源街道丽山路桑泰大厦807,100万人民币,113.964748,22.588805
深圳百斯特控制技术有限公司,未融资,15-50人,深圳,深圳宝安区深圳宝安区44区顺风路物业大厦西座8楼,200万人民币,113.894414,22.557214
深圳市深智电科技有限公司,未融资,15-50人,深圳,深圳宝安区西乡大道中央大道,100万人民币,113.861057,22.57168
深圳市极客动力科技有限公司,未融资,15-50人,深圳,深圳南山区高新南七道20号R2-A栋7楼,50万人民币,113.944159,22.534225
深圳市派芯微电子科技有限公司,未融资,15-50人,深圳,深圳宝安区广东深圳市宝安区西乡宝源路华源科技创新园D座418室,50万人民币,113.865769,22.569482
深圳市芸众科技有限公司,未融资,15-50人,深圳,深圳南山区科技园北区朗山路7号中航工业南航大厦,1000万人民币,113.950781,22.555537
深圳新视创科技有限公司,未融资,15-50人,深圳,深圳宝安区石岩街道宝联低碳产业创新园,300万人民币,113.924822,22.662235
深圳市朗宇芯科技有限公司,未融资,15-50人,深圳,深圳宝安区沙井镇中心路同方中心大厦505,200万人民币,113.893618,22.562367
深圳卓润家居用品有限公司,未融资,15-50人,深圳,深圳深圳,50万人民币,114.057868,22.543099
深圳市坊观科技有限公司,未融资,15-50人,深圳,深圳深圳市南山区科技园,500万人民币,113.94679,22.556374
深圳市米小米科技有限公司,未融资,15-50人,深圳,深圳宝安区西乡街道航城大道光电研发大厦1栋1806,500万人民币,113.855545,22.607484
深圳市商旅传媒科技有限公司,未融资,15-50人,深圳,深圳福田区深南中路3039号深圳国际文化大厦2007B,500万人民币,114.077676,22.539356
深圳黑谷通讯技术有限公司,未融资,15-50人,深圳,深圳深圳市龙华新区清祥路1号宝能科技园9栋B座13楼IJ室,500万人民币,114.064419,22.673668
梅州市科英讯网络科技有限公司,未融资,15-50人,深圳,深圳深圳市龙岗爱联地铁站d出口创兆大厦606,25万人民币,114.236283,22.6996
深圳市东鼎智能科技有限公司,未融资,15-50人,深圳,深圳龙岗区坂田街道吉华路505号大丹工业园B栋二楼,100万人民币,114.075682,22.640276
深圳市格诺科技有限公司,未融资,15-50人,深圳,深圳福田区福田保税区市花路9号泰福物流4楼,5000万人民币,114.053125,22.505975
深圳虞康智能有限公司,未融资,15-50人,深圳,深圳南山区深圳南山区南海大道3025号创意大厦11楼1105室,300万人民币,113.931076,22.542173
深圳市蓝眼科技有限公司,未融资,15-50人,深圳,深圳南山区西丽街道,2000万人民币,113.952518,22.579947
深圳市百斯通电子有限公司,未融资,15-50人,深圳,北京丰台区圳宝安西乡华丰华源创新园,50万人民币,116.287149,39.858427
深圳市臻善智能科技有限公司,未融资,15-50人,深圳,深圳宝安区45区华丰新安商务大厦423,800万人民币,113.896153,22.564507
深圳鼎力数码科技有限公司,未融资,15-50人,深圳,深圳宝安区沙井街道北环西汇丰金工业园A栋一楼西侧,200万人民币,113.830294,22.735361
深圳尚一互联技术有限公司,未融资,15-50人,深圳,深圳南山区高新技术园科苑西工业区25栋3段2层,100万人民币,113.9446,22.545381
果老（深圳）互联网技术有限公司,未融资,50-150人,深圳,深圳罗湖区深圳市罗湖区国威路莲塘第一工业区118栋6楼,100万人民币,114.1716,22.566984
深圳市山特城堡电源有限公司,未融资,50-150人,深圳,深圳龙岗区坂田街道雅园路22号中广大厦703室,200万人民币,114.065215,22.617005
喂喂科技（深圳）有限公司,未融资,50-150人,深圳,深圳南山区海岸大厦东座,2000万人民币,113.93596,22.51681
深圳市中源盛科技有限公司,未融资,50-150人,深圳,深圳福田区深圳市福田区深圳市福田区海岸环庆大厦2302,110万人民币,114.081644,22.5331
深圳前海汇联基金销售有限公司,未融资,50-150人,深圳,深圳南山区粤海街道铜鼓路39号大冲国际中心5号楼7D,10000万人民币,113.953579,22.54231
深圳腾睿网络科技有限公司,未融资,50-150人,深圳,深圳南山区讯美科技广场1号楼1205室,100万人民币,113.946884,22.546158
晋远投资集团（深圳）有限公司,未融资,50-150人,深圳,深圳福田区深圳市福田区益田路江苏大厦B座907-09,1500万人民币,114.055544,22.546257
溢航软件开发有限公司,未融资,50-150人,深圳,深圳南山区新西路兰光科技园B512,113.94158,22.553718,
深圳智企网络科技有限公司,未融资,50-150人,深圳,深圳南山区粤海街道软件产业基地4栋B座203-1,2000万人民币,113.938095,22.52397
比特大陆（深圳）区块链有限公司,未融资,50-150人,深圳,深圳福田区福田区福田街金田路卓越世纪中心、皇岗商务中心2号楼20层01A单元,1000万人民币,114.064095,22.531257
深圳市浩翰星河科技有限公司,未融资,50-150人,深圳,深圳南山区软件园2期14栋7楼704,1000万人民币,113.936623,22.545552
深圳市戴维尼科技有限公司,未融资,50-150人,深圳,深圳福田区滨河大道9003号湖北大厦北区21楼E单元,1000万人民币,114.04705,22.527417
深圳市动能无线传媒有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区科技南三路007号达实智能大厦1602室,105万人民币,113.941975,22.535004
深圳市女皇时尚餐饮管理有限公司,未融资,50-150人,深圳,深圳福田区富林物流大厦B座817室,1050万人民币,114.045094,22.506788
深圳市欧深特信息技术有限公司,未融资,50-150人,深圳,深圳深圳市南山区西丽留仙洞顺和达工业区1栋2楼,6000万人民币,113.928566,22.587217
北京尚诚同力国际品牌管理顾问有限公司深圳分公司,未融资,50-150人,深圳,深圳南山区高新南一道8号中科大厦3楼8楼A单元,-,113.952429,22.537847
深圳蓝客电子商务有限公司,未融资,50-150人,深圳,深圳龙华新区清泉路硅谷大院T1栋4楼405房,1000万人民币,114.031951,22.665555
深圳博纳移动信息技术有限公司,未融资,50-150人,深圳,深圳福田区沙嘴路金地工业区127栋2楼,1000万人民币,114.038404,22.520772
乐电(深圳)电子商务有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道办智谷产业园B座105,500万人民币,113.883381,22.580432
深圳半岛医疗有限公司,未融资,50-150人,深圳,深圳宝安区深圳市宝安新安68区留仙大道3号长丰工业园,2000万人民币,113.926099,22.580492
深圳市时代创想文化传播有限公司,未融资,50-150人,深圳,深圳宝安区宝通大厦,100万人民币,113.895928,22.567569
深圳市兴达尔科技有限公司,未融资,50-150人,深圳,深圳龙华新区深圳市龙华区大浪街道华荣路131号鹏腾达工业园三栋四楼,25万人民币,114.000675,22.666717
晓能（深圳）科技有限公司,未融资,50-150人,深圳,深圳宝安区前海卓越时代广场(宝华）A座2306A,1000万人民币,113.910892,22.5314
深圳市捷兴电子商务有限公司,未融资,50-150人,深圳,深圳龙岗区龙岗,10万人民币,114.246899,22.720968
深圳市思锐达传媒有限公司,未融资,50-150人,深圳,深圳南山区高新科技园南区科技南十二路12号曙光大厦二楼,500万人民币,113.957259,22.537758
深圳市星道互联网教育股份有限公司,未融资,50-150人,深圳,深圳宝安区华丰裕安商务大厦406,900万人民币,113.895082,22.565741
中科益盛科技有限公司,未融资,50-150人,深圳,深圳宝安区福永天瑞工业园A5栋6楼,5000万人民币,113.782795,22.675258
360°指付,未融资,50-150人,深圳,上海浦东新区海洋一路333号,121.913203,30.87205,
深圳隽思信息科技有限公司,未融资,50-150人,深圳,深圳南山区深南大道9966号威盛科技大厦2406,10万人民币,113.939945,22.54064
深圳市信心资本金融信息服务有限公司,未融资,50-150人,深圳,深圳南山区大园工业区北区-3栋,100万人民币,113.970609,22.583613
深圳名传无线科技有限公司,未融资,50-150人,深圳,深圳福田区景田新闻路景苑大厦B座1406,60万人民币,114.046798,22.541982
深圳市前海梧桐创新金融科技有限公司,未融资,50-150人,深圳,深圳福田区深圳证券交易所,1000万人民币,114.053896,22.541796
深圳市艾数信息技术有限公司,未融资,50-150人,深圳,深圳南山区软件产业基地2C栋401,102.12万人民币,113.939219,22.52393
www.bamaol.com,未融资,50-150人,深圳,惠州惠州市惠阳区安惠大道41号金华大厦,114.53259,22.720575,
深圳市网旭科技有限公司,未融资,50-150人,深圳,深圳南山区来福士广场写字楼1101单元,100万人民币,113.926697,22.514109
易氺香科技（深圳）有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区创客小镇,3000万人民币,113.961547,22.580014
深圳市乐讯科技有限公司,未融资,50-150人,深圳,深圳南山区深南大道9966号威盛科技大厦11楼,1830万人民币,113.939945,22.54064
深圳市摩掌信息技术有限公司,未融资,50-150人,深圳,深圳南山区高新南一道017号万德莱大厦北座二层209室,1000万人民币,113.948248,22.53827
深圳市宏剑科技有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区科苑路科技园工业大厦,50万人民币,113.94625,22.543897
深圳搜机网科技有限公司,未融资,50-150人,深圳,深圳宝安区宝安深圳市宝安区西乡街道银田路4号智谷创新产业园 A座 405-406,50万人民币,113.858895,22.582831
深圳中科数字工程研究中心有限公司,未融资,50-150人,深圳,深圳盐田区海鲜街56号,1000万人民币,114.27745,22.584143
深圳中网信通科技有限公司,未融资,50-150人,深圳,深圳宝安区金源商务大厦B座4楼,1000万人民币,113.85909,22.570793
广州市博睿微科信息技术有限公司,未融资,50-150人,深圳,深圳福田区兆邦基大厦,50万人民币,114.067668,22.534351
深圳市菲普莱体育发展有限公司,未融资,50-150人,深圳,深圳南山区深圳南山区常兴路国兴大厦15A,1000万人民币,113.920408,22.528867
深圳图灵创新科技有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道宝源路1009号互联网产业基地A区2栋4层,100万人民币,113.87067,22.561747
深圳市聚兴农科技有限公司,未融资,50-150人,深圳,深圳宝安区宝安海城路亨业大厦401 中英公学正对面,600万人民币,113.865403,22.562749
深圳市浓农怡贸易有限公司,未融资,50-150人,深圳,深圳南山区蛇口街道蛇口大厦5楼,300万人民币,113.92725,22.488068
东莞市微仕网络科技有限公司,未融资,50-150人,深圳,深圳南山区圳市，宝安区宝安大道建润商务中心4楼整层,50万人民币,113.871342,22.574176
深圳车多网络技术有限公司,未融资,50-150人,深圳,深圳宝安区宝安大道4004号旭生大厦21层,10000万人民币,113.863603,22.583821
深圳市手心游戏科技有限公司,未融资,50-150人,深圳,深圳南山区高新南七道粤美特大厦21F-B,1000万人民币,113.953768,22.53327
凤凰云祥（北京）科技发展有限公司,未融资,50-150人,深圳,北京朝阳区京凤凰中心,300万人民币,116.473765,39.934611
深圳市中安传媒股份有限公司,未融资,50-150人,深圳,深圳福田区深南大道6025号英龙展业大厦4楼,1000万人民币,114.022503,22.53472
深圳市鹏讯网络科技有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区科华路3号 讯美科技广场3号楼20A,100万人民币,113.945772,22.545769
深圳市小方块科技有限公司,未融资,50-150人,深圳,深圳南山区TCL 国际e城D3栋bc单元,5000万人民币,113.927119,22.571885
深圳市阿里优网络有限公司,未融资,50-150人,深圳,深圳龙岗区深圳龙岗区坂田布龙路529号金民安写字楼8楼,100万人民币,114.076529,22.626886
深圳花果树网络科技开发有限公司,未融资,50-150人,深圳,深圳福田区深南大道6025号英龙大厦813室,114.022571,22.534594,
深圳华昭科技有限公司,未融资,50-150人,深圳,深圳龙岗区坂田街道岗头社区雪岗北路133号,1000万人民币,114.064578,22.659314
深圳市前海七号网络科技有限公司,未融资,50-150人,深圳,深圳南山区南山大道3838号深圳设计产业园金栋308-312,571.089万人民币,113.925188,22.547203
北京五十五度科技有限公司,未融资,50-150人,深圳,深圳福田区设计之都创意产业园11栋5层,200万人民币,114.075221,22.544916
深圳市汇新云信息技术有限公司,未融资,50-150人,深圳,深圳龙华新区民治街道布龙路1010号智慧谷二楼,500万人民币,114.032237,22.633453
深圳市微闪科技有限公司,未融资,50-150人,深圳,深圳福田区华强北路上步工业区202栋468室,100万人民币,114.084646,22.548014
杭州媒距离科技有限公司,未融资,50-150人,深圳,深圳宝安区宝安固戍二路华丰智慧创新港A座506,100万人民币,113.85233,22.602597
深圳市信诚网络技术有限公司,未融资,50-150人,深圳,深圳龙岗区南湾街道百门前5栋6层西,500万人民币,114.141599,22.608336
深圳市卓旺科技有限公司,未融资,50-150人,深圳,深圳龙华新区工业西路86号华阳通达4楼,50万人民币,114.019273,22.650461
深圳市佰瑞特五金制品有限公司,未融资,50-150人,深圳,深圳龙岗区盛世长城工业园二栋一楼,100万人民币,114.29244,22.73142
深圳市日升昌创展真空技术有限公司,未融资,50-150人,深圳,深圳宝安区沙井后亭沙松路厚德群物流园3栋2楼,20万人民币,113.825334,22.753194
深圳聚众创科技有限公司,未融资,50-150人,深圳,深圳龙岗区深圳市龙岗区正中时代广场B座27层2706,100万人民币,114.251024,22.727919
深圳市旭佳实业有限公司,未融资,50-150人,深圳,深圳,168万人民币,114.057868,22.543099
深圳市皓峰通讯技术有限公司,未融资,50-150人,深圳,成都成都市高新区天府三街69号新希望国际B座911,500万人民币,104.066627,30.546375
深圳市美多米电子商务有限公司,未融资,50-150人,深圳,深圳南山区桑泰大厦B座201,1000万人民币,113.965044,22.589001
深圳知企科技有限公司,未融资,50-150人,深圳,深圳南山区桃园路南景苑大厦17G,500万人民币,113.920564,22.531891
深圳市亚鸿彩色印刷有限公司,未融资,50-150人,深圳,深圳光明新区公明合水口第二工业区15栋,150万人民币,113.877754,22.784893
广东人人来网络技术有限公司,未融资,50-150人,深圳,深圳宝安区广东人人来网络技术有限公司,3000万人民币,113.859014,22.58253
深圳市天舟实业有限公司,未融资,50-150人,深圳,深圳罗湖区罗湖区梅园路艺茂中心7楼G022,3000万人民币,114.105361,22.560292
深圳市西田服饰有限公司,未融资,50-150人,深圳,深圳龙岗区横岗街道华乐路33号庭威33创谷C101,100万人民币,114.204457,22.653836
深圳天来宝文化传播有限公司,未融资,50-150人,深圳,深圳龙岗区坂田街道禾安四巷江南时代大厦,500万人民币,114.069731,22.656178
人人购（深圳）电子商务有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区创维大厦,1000万人民币,113.950947,22.539251
深圳市飞达铭电子科技有限公司,未融资,50-150人,深圳,深圳龙华新区民治大道民康路民兴工业区8栋5楼,50万人民币,114.046645,22.619513
深圳市户外特显设备有限公司,未融资,50-150人,深圳,深圳光明新区甲子塘第一工业区二巷12号,100万人民币,113.914971,22.735357
深圳市花开支付科技有限公司,未融资,50-150人,深圳,深圳龙华新区光浩国际中心A座22C,500万人民币,114.029124,22.628168
深圳市熙锐网络科技有限公司,未融资,50-150人,深圳,深圳龙岗区坂田街道布龙路兴华大厦三楼,500万人民币,114.064676,22.627335
深圳市艾能可电子商务有限公司,未融资,50-150人,深圳,深圳深圳市龙华新区清祥路1号宝能科技园9栋B座14楼,1000万人民币,114.064419,22.673668
深圳市卡加德科技发展有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道深业U中心A栋809,1000万人民币,113.864274,22.625274
深圳蓝德动力科技有限公司,未融资,50-150人,深圳,深圳龙华新区港之龙商务中心H栋10楼A区,100万人民币,114.040586,22.665809
深圳市前海百多宝网络科技有限公司,未融资,50-150人,深圳,深圳福田区福田保税区福年广场B3座323,1000万人民币,114.05787,22.50713
瑞企控股（深圳）有限公司,未融资,50-150人,深圳,深圳龙华新区龙华民治街道牛栏前金马商业大厦203b,114.037741,22.637152,
深圳市礼无忧电子商务有限公司,未融资,50-150人,深圳,深圳深圳市南山区西丽松白路百旺信高科技工业园百旺信科技大厦（24栋/阳光文化广场）209,100万人民币,113.93791,22.631033
深圳法利普电子科技有限公司,未融资,50-150人,深圳,深圳宝安区航空路华丰智谷航城高科技产业园A1栋4楼421,50万人民币,113.834146,22.603729
奕境网络资讯（深圳）有限公司,未融资,50-150人,深圳,深圳宝安区源路168号华丰华源科技创新园A座119,30万人民币,113.86734,22.56809
广东电小二科技有限公司,未融资,50-150人,深圳,深圳龙华新区大浪嘉安达工业区7幢3楼,1000万人民币,114.04286,22.67009
深圳大谦电子商务有限公司,未融资,50-150人,深圳,深圳宝安区汇潮科技大厦404室,100万人民币,113.859605,22.57865
深圳市丑石文化传播有限公司,未融资,50-150人,深圳,深圳,1000万人民币,114.057868,22.543099
深圳市洋货栈电子商务有限公司,未融资,50-150人,深圳,深圳南山区大冲国际中心29楼,1034.4826万人民币,113.952859,22.541203
深圳市宝商网络有限公司,未融资,50-150人,深圳,深圳罗湖区东晓路东乐花园乐康楼229-01,200万人民币,114.139547,22.573076
墨子（深圳）人工智能有限公司,未融资,50-150人,深圳,深圳福田区福田街道泰然四路创新科技广场1期a座1306,114.0309,22.53365,
深圳市友贝科技有限公司,未融资,50-150人,深圳,深圳南山区深圳湾科技生态园一区5栋B座22楼2203,3万人民币,113.953879,22.528197
深圳市前海创意无限科技有限公司,未融资,50-150人,深圳,深圳宝安区留仙二路三巷16号盛天龙大厦二楼国内外市场部,500万人民币,113.915102,22.583299
深圳泊心云舍民宿文化发展有限公司,未融资,50-150人,深圳,深圳福田区福田保税区市花路8号,500万人民币,114.051637,22.507367
深圳市漠野软件有限公司,未融资,50-150人,深圳,深圳南山区桃源街道留仙大道4093号南山云谷创新产业园龙塘阁5楼,100万人民币,113.97102,22.58
深圳市集思乐科技有限公司,未融资,50-150人,深圳,深圳南山区朗诗大厦,1000万人民币,113.95736,22.53765
深圳前海数维时代科技有限公司,未融资,50-150人,深圳,深圳福田区华嵘大厦1005室,500万人民币,114.065973,22.538905
深圳前海中力企业管理顾问有限公司,未融资,50-150人,深圳,深圳罗湖区深圳市罗湖区百汇大厦,500万人民币,114.107027,22.55535
深圳市安田数据服务有限公司,未融资,50-150人,深圳,深圳南山区科技生态园9A栋4楼33号,5500万人民币,113.9527,22.531037
深圳市宏软实业有限公司,未融资,50-150人,深圳,深圳罗湖区清水河一路52号博兴大厦16C室,1000万人民币,114.111612,22.578461
深圳泓瀚资产管理有限公司,未融资,50-150人,深圳,深圳福田区石厦新天商务中心A座2508,500万人民币,114.053075,22.521603
深圳市俊华祥投资担保有限公司,未融资,50-150人,深圳,深圳罗湖区嘉里中心3108,1000万人民币,114.119268,22.537658
深圳市惠融管理培训有限公司,未融资,50-150人,深圳,深圳龙华新区汇海广场C座1302,500万人民币,114.027374,22.657847
深圳市星群投资管理有限公司,未融资,50-150人,深圳,深圳深圳,1000万人民币,114.057868,22.543099
深圳市旺客岛科技有限公司,未融资,50-150人,深圳,深圳龙华新区龙华新区宝湖大厦306,1000万人民币,114.021271,22.65444
深圳市分呗信息技术有限公司,未融资,50-150人,深圳,深圳南山区学府路怡化金融科技大厦7楼,1000万人民币,113.936028,22.524462
深圳市福盈智能科技有限公司,未融资,50-150人,深圳,珠海香洲区西九大厦1402,500万人民币,113.56101,22.238552
深圳市泰诺信息服务有限公司,未融资,50-150人,深圳,深圳福田区深南大道英龙大厦2701B,100万人民币,114.022571,22.534594
深圳晋汇基金管理有限公司,未融资,50-150人,深圳,深圳福田区江苏大厦B座15楼,5000万人民币,114.055544,22.546257
深圳人摩顿大投资发展有限公司,未融资,50-150人,深圳,深圳南山区粤海湾街道沙河西路尚美科技大厦,113.958716,22.543615,
中证征信（深圳）有限公司,未融资,50-150人,深圳,深圳福田区深圳证券交易所44楼,14280万人民币,114.053896,22.541796
深圳市恒创金服投资有限公司,未融资,50-150人,深圳,深圳福田区福华一路卓越大厦1908,5000万人民币,114.051086,22.537875
深圳市万江云金融信息服务有限公司,未融资,50-150人,深圳,深圳福田区卓越时代广场3203,1000万人民币,114.066304,22.519548
深圳市微融金融服务有限公司,未融资,50-150人,深圳,深圳罗湖区桂园街道红宝路蔡屋围金龙大厦D座1602,3500万人民币,114.10697,22.54528
深圳市维世泰科技有限公司,未融资,50-150人,深圳,深圳龙华新区油松科技大厦,10万人民币,114.040481,22.645634
深圳市德诚普惠信息咨询有限公司,未融资,50-150人,深圳,深圳宝安区地址：宝安区沙井街道中心路高盛大厦A座807-809,100万人民币,113.825369,22.704107
深圳前海学贷宝互联网金融服务有限公司,未融资,50-150人,深圳,深圳,1000万人民币,114.057868,22.543099
深圳市投开科技有限公司,未融资,50-150人,深圳,深圳南山区科兴科学园C3栋1606,1000万人民币,113.943735,22.547834
深圳市东柏融和投资有限公司,未融资,50-150人,深圳,深圳福田区卓越时代广场3010,1000万人民币,114.066304,22.519548
中商金联(深圳）投资控股有限公司,未融资,50-150人,深圳,深圳福田区福田街道金田路卓越世纪中心1号楼807,20000万人民币,114.06558,22.53506
前海一步金融服务（深圳）有限公司,未融资,50-150人,深圳,深圳罗湖区深南东路5016号京基100大厦54楼,500万人民币,114.106846,22.543046
深圳市红彤泰欣小额贷款有限责任公司,未融资,50-150人,深圳,深圳罗湖区清水河一路博隆大厦809,30000万人民币,114.110629,22.578178
深圳市凯盛资产管理有限公司,未融资,50-150人,深圳,深圳福田区卓越世纪中心·一号楼4403A,5000万人民币,114.06558,22.53506
君汉控股（深圳）有限公司,未融资,50-150人,深圳,深圳福田区荣超经贸中心3311,127.550995万人民币,114.063658,22.544042
深圳万卓文化发展有限公司,未融资,50-150人,深圳,深圳福田区深圳福田区深圳市福田区滨河大道9289号京基滨河时代广场2002,1000万人民币,114.026726,22.528182
深圳市信诚达资产管理有限公司,未融资,50-150人,深圳,深圳福田区车公庙NEO大厦A座38楼BCD室,5000万人民币,114.029564,22.535769
深圳市爱来多有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区科技园迈科龙大厦6A05,100万人民币,113.95424,22.53563
前海云财富金融信息服务（深圳）有限公司,未融资,50-150人,深圳,深圳福田区地铁大厦20楼,5000万人民币,114.063662,22.547277
深圳市财视通互联网金融有限公司,未融资,50-150人,深圳,深圳福田区益田路6001号太平金融大厦28楼,2000万人民币,114.055548,22.54207
深圳市中盈盛世资产管理有限公司,未融资,50-150人,深圳,深圳福田区车公庙数码时代大厦A座1403房,100万人民币,114.032064,22.534813
深圳市炼金谷网络科技有限公司,未融资,50-150人,深圳,深圳福田区深国投广场二号写字楼707,5000万人民币,114.011309,22.543897
深圳市易坤汽车服务有限公司,未融资,50-150人,深圳,深圳宝安区深圳市宝安区西乡街道107国道旁,500万人民币,113.848634,22.746187
深圳市芸洋科技有限公司,未融资,50-150人,深圳,深圳南山区平山一路南山云谷二期,200万人民币,113.97089,22.58376
深圳市富源投资咨询有限公司龙岗大运分公司,未融资,50-150人,深圳,深圳龙岗区爱联村奥林华府3号楼商铺A-125,-,114.219648,22.704503
深圳科信达网络科技有限公司,未融资,50-150人,深圳,深圳南山区海王银河科技大厦1403,1000万人民币,113.941593,22.540659
深圳市金华泰珠宝有限公司,未融资,50-150人,深圳,深圳福田区泰然六路52号雪松大厦B座8楼AD,5000万人民币,114.02348,22.53104
深圳玉衡信息技术有限公司,未融资,50-150人,深圳,深圳福田区嘉麟豪庭A602,500万人民币,114.066657,22.538913
深圳新篇章科技有限公司,未融资,50-150人,深圳,深圳宝安区西乡街道 潮汕博览园二楼,100万人民币,113.865904,22.575807
深圳市蓝鑫投资管理有限公司,未融资,50-150人,深圳,深圳福田区福华一路国际商会大厦B座13-13,100万人民币,114.050292,22.537008
深圳市森和控股集团有限公司,未融资,50-150人,深圳,深圳福田区京基滨河时代大厦3306室,5000万人民币,114.027194,22.528532
深圳市车飞贷信息科技有限公司,未融资,50-150人,深圳,深圳福田区世纪汇广场交通银行大厦1904,500万人民币,114.083495,22.541417
深圳市联合易贷金融服务有限公司,未融资,50-150人,深圳,深圳罗湖区京基100大厦69楼,2000万人民币,114.106846,22.543046
深圳市天天贷金融服务有限公司,未融资,50-150人,深圳,深圳南山区东方科技大厦,1000万人民币,113.945686,22.547674
深圳中汇财经信息有限公司,未融资,50-150人,深圳,深圳龙华新区龙华新区东环一路油松商务大厦1308F,100万人民币,114.041529,22.644793
深圳前海齐融金融服务有限公司,未融资,50-150人,深圳,深圳南山区科技园科技中二路劲嘉科技大厦21楼,5000万人民币,113.937511,22.543597
深圳市富壹代互联网金融服务有限公司,未融资,50-150人,深圳,深圳宝安区宝安智谷科技创新园G座410-411,10000万人民币,113.858414,22.583582
深圳市隆兆投资发展有限公司,未融资,50-150人,深圳,深圳福田区深圳市福田区深南大道6021号喜年中心大厦1611-1615,500万人民币,114.023722,22.534823
深圳前海中证财富投资管理有限公司,未融资,50-150人,深圳,深圳福田区星河发展中心1303-1308,3000万人民币,114.061547,22.53372
深圳市掌赢信息咨询有限公司,未融资,50-150人,深圳,深圳宝安区西乡宝源路1053号资信达大厦1005,3万人民币,113.868594,22.564924
深圳账管家企业管理咨询有限公司,未融资,50-150人,深圳,深圳福田区车公庙天安数码城天展大厦AB座609B,10万人民币,114.03233,22.53103
广州顺银投资有限公司深圳分公司,未融资,50-150人,深圳,深圳南山区广东省.广州市.天河区.富力天河大厦,-,113.320878,23.138181
深圳市前海德晟互联网金融服务有限公司,未融资,50-150人,深圳,深圳南山区前海路前海明珠二楼,5000万人民币,113.915176,22.523721
深圳易兰德金融服务有限公司,未融资,50-150人,深圳,深圳南山区科苑路11号金融科技大厦A座4层,1100万人民币,113.944664,22.546307
中金新源资本管理（深圳）有限公司,未融资,50-150人,深圳,深圳南山区大冲商务中心B座707,10000万人民币,113.952792,22.540605
深圳市名门商业科技有限公司,未融资,50-150人,深圳,深圳南山区深圳软件园T2-A栋1楼,100万人民币,113.937245,22.545176
深圳市有道普惠资本管理有限公司,未融资,50-150人,深圳,深圳宝安区前进一路78号灵芝大厦二楼,1000万人民币,113.907747,22.567799
深圳市深北创投投资有限公司,未融资,50-150人,深圳,深圳龙岗区坂田坂雪岗大道百瑞达大厦1009,200万人民币,114.06574,22.643736
深圳市前海天赐财富管理有限公司,未融资,50-150人,深圳,深圳南山区高新科技产业园航天卫星大厦16层1601—1603,7000万人民币,113.939679,22.525406
深圳市前海电商供应链管理有限公司,未融资,50-150人,深圳,深圳福田区联合广场2211,114.069316,22.529829,
深圳八融互联网金融服务有限公司,未融资,50-150人,深圳,深圳南山区研祥科技大厦,5000万人民币,113.932899,22.542186
深圳易秒通网络科技有限公司,未融资,50-150人,深圳,深圳南山区件产业基地5栋D座二楼C单元,716.2245万人民币,113.93977,22.523159
国豪（深圳）融资租赁有限公司,未融资,50-150人,深圳,深圳光明新区深圳市光明新区高新西路11号研祥智谷办公大楼20楼2012室,30000万人民币,113.925857,22.757429
深圳市富皇国际网络科技有限公司,未融资,50-150人,深圳,深圳罗湖区深圳罗湖区彭年广场写字楼彭年广场4208,114.122264,22.541036,
摩顿大投投资发展有限公司,未融资,50-150人,深圳,深圳南山区深圳市南山区粤海湾街道2009号尚美科技大厦,113.958716,22.543615,
深圳科蓝金信科技发展有限公司,未融资,50-150人,深圳,深圳南山区留学生创业大厦二期25B,1000万人民币,113.947717,22.530585
深圳市前海米达斯投资控股有限责任公司,未融资,50-150人,深圳,深圳福田区金田路3038号现代国际大厦2702室,10000万人民币,114.063739,22.533924
深圳恒众投资有限公司,未融资,50-150人,深圳,深圳罗湖区国贸地跌附近,1000万人民币,114.131764,22.548171
深圳市网格互联科技有限公司,未融资,50-150人,深圳,深圳福田区深圳市福田区文蔚大厦,100万人民币,114.069516,22.535328
深圳收付通信息科技有限公司,未融资,50-150人,深圳,深圳南山区科园路18号北科大厦9013,1000万人民币,113.940026,22.525989
深圳问道投资咨询有限公司,未融资,50-150人,深圳,深圳龙华新区民治大道海韵大厦1209-1210,100万人民币,114.037743,22.627746
深圳腾联投资管理有限公司,未融资,50-150人,深圳,深圳福田区福田保税区长富金茂大厦,100万人民币,114.056317,22.5063
